110.0,0.4,None
110.0,0.5,None
110.0,0.6000000000000001,None
110.0,0.7000000000000001,None
110.0,0.8,None
110.0,0.9,None
110.0,1.0,None
120.0,0.0,None
120.0,0.1,None
120.0,0.2,None
120.0,0.30000000000000004,None
120.0,0.4,None
120.0,0.5,None
120.0,0.6000000000000001,None
120.0,0.7000000000000001,None
120.0,0.8,None
120.0,0.9,None
120.0,1.0,None
130.0,0.0,None
130.0,0.1,None
130.0,0.2,None
130.0,0.30000000000000004,None
130.0,0.4,None
130.0,0.5,None
130.0,0.6000000000000001,None
130.0,0.7000000000000001,None
130.0,0.8,None
130.0,0.9,None
130.0,1.0,None
140.0,0.0,None
140.0,0.1,None
140.0,0.2,None
140.0,0.30000000000000004,None
140.0,0.4,None
140.0,0.5,None
140.0,0.6000000000000001,None
140.0,0.7000000000000001,None
140.0,0.8,None
140.0,0.9,None
140.0,1.0,None
150.0,0.0,None
150.0,0.1,None
150.0,0.2,None
150.0,0.30000000000000004,None
150.0,0.4,None
150.0,0.5,None
150.0,0.6000000000000001,None
150.0,0.7000000000000001,None
150.0,0.8,None
150.0,0.9,None
150.0,1.0,None
160.0,0.0,None
160.0,0.1,None
160.0,0.2,None
160.0,0.30000000000000004,None
160.0,0.4,None
160.0,0.5,None
160.0,0.6000000000000001,None
160.0,0.7000000000000001,None
160.0,0.8,None
160.0,0.9,None
160.0,1.0,None
170.0,0.0,None
170.0,0.1,None
170.0,0.2,None
170.0,0.30000000000000004,None
170.0,0.4,None
170.0,0.5,None
170.0,0.6000000000000001,None
170.0,0.7000000000000001,None
170.0,0.8,None
170.0,0.9,None
170.0,1.0,None
180.0,0.0,None
180.0,0.1,None
180.0,0.2,None
180.0,0.30000000000000004,None
180.0,0.4,None
180.0,0.5,None
180.0,0.6000000000000001,None
180.0,0.7000000000000001,None
180.0,0.8,None
180.0,0.9,None
180.0,1.0,None
190.0,0.0,None
190.0,0.1,None
190.0,0.2,None
190.0,0.30000000000000004,None
190.0,0.4,None
190.0,0.5,None
190.0,0.6000000000000001,None
190.0,0.7000000000000001,None
190.0,0.8,None
190.0,0.9,None
190.0,1.0,None
200.0,0.0,None
200.0,0.1,None
200.0,0.2,None
200.0,0.30000000000000004,None
200.0,0.4,None
200.0,0.5,None
200.0,0.6000000000000001,None
200.0,0.7000000000000001,None
200.0,0.8,None
200.0,0.9,None
200.0,1.0,None
